Flow Duration,Flow Bytes/s,Flow Packets/s,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packets/s,SYN Flag Count,ACK Flag Count,Init_Win_bytes_forward,act_data_pkt_fwd,Label,Source_File
0.1210527420043945,55752.557837599365,82.60862029574658,10,6749,82.60862029574658,1,10,65535,9,NORMAL,normal_browsing.csv
0.1274652481079101,52939.91970491631,86.29803152846465,11,6748,86.29803152846465,1,11,65535,10,NORMAL,normal_browsing.csv
0.3884134292602539,17368.091553497463,28.320339028827764,11,6746,28.320339028827764,1,11,65535,10,NORMAL,normal_browsing.csv
0.1193635463714599,55519.463030838095,75.39990452354652,9,6627,75.39990452354652,1,9,65535,8,NORMAL,normal_browsing.csv
0.0884044170379638,75561.83529982874,113.11651990992328,10,6680,113.11651990992328,0,10,1053,10,NORMAL,normal_browsing.csv
0.1195015907287597,29564.46000806024,58.576626112771486,7,3533,58.576626112771486,1,7,65535,6,NORMAL,normal_browsing.csv
1.0886964797973633,768.8093197066174,4.592648265869877,5,837,4.592648265869877,0,5,8186,3,NORMAL,normal_browsing.csv
1.1132020950317385,30758.11674521129,5.389856906287025,6,34240,5.389856906287025,0,6,333,6,NORMAL,normal_browsing.csv
0.1590316295623779,44557.17406341872,69.16863035529296,11,7086,69.16863035529296,1,11,65535,10,NORMAL,normal_browsing.csv
0.156773567199707,154560.49404765526,76.54351568535607,12,24231,76.54351568535607,1,12,65535,11,NORMAL,normal_browsing.csv
0.0105502605438232,27582.257214526224,379.1375562134189,4,291,379.1375562134189,0,4,83,4,NORMAL,normal_browsing.csv
